1789851825,49557,30,1,3,0,0.00,3.16
1789851826,46002,37,0,1,0,0.00,8.16
1789851827,46447,40,0,1,0,0.00,10.00
1789851828,47893,36,0,1,0,0.00,8.16
1789851829,44338,48,0,1,0,0.00,10.89
1789851830,44783,49,0,1,0,0.00,9.18
1789851831,44228,36,1,2,0,0.00,11.76
1789851832,57673,30,2,3,0,0.00,7.07
1789851833,47118,29,1,2,0,0.00,7.14
1789851834,46563,38,0,1,0,0.00,6.25
1789851835,45009,43,0,1,0,0.00,9.09
1789851836,46454,26,0,1,0,0.00,3.12
1789851837,44899,42,0,1,0,0.00,5.26
1789851838,44344,35,0,1,0,0.00,5.21
1789851839,60789,26,0,0,0,0.00,5.10
1789851840,40234,28,0,2,0,0.00,6.12
1789851841,46679,34,0,1,0,0.00,9.00
1789851842,44125,38,1,2,0,0.00,9.90
1789851843,47570,29,0,0,0,0.00,8.91
1789851844,62015,43,0,1,0,0.00,10.10
1789851845,65460,37,0,2,0,0.00,9.09
1789851846,60905,50,0,1,0,0.00,13.59
1789851847,48350,65,0,1,0,0.00,10.53
1789851848,70795,39,0,1,0,0.00,4.21
1789851849,47241,41,0,2,0,0.00,4.30
1789851850,44686,34,1,2,0,0.00,6.19
1789851851,48131,25,0,1,0,0.00,10.78
1789851852,51576,28,0,1,0,0.00,4.12
1789851853,49021,29,0,1,0,0.00,5.15
1789851854,44466,29,0,1,0,0.00,7.14
1789851855,43912,28,0,1,0,0.00,2.11
1789851856,45357,45,0,1,0,0.00,9.18
1789851857,46802,42,0,1,0,0.00,5.32
1789851858,43247,49,0,1,0,0.00,13.59
1789851859,44692,43,0,1,0,0.00,12.00
1789851860,45137,31,0,1,0,0.00,7.07
1789851861,65582,43,0,1,0,0.00,6.25
1789851862,48028,42,0,1,0,0.00,10.00
1789851863,48473,32,0,1,0,0.00,6.25
1789851864,41918,36,0,1,0,0.00,9.90
1789851865,70363,32,0,2,0,0.00,3.19
1789851866,71808,29,0,1,0,0.00,3.12
1789851867,64394,39,0,1,0,0.00,13.46
1789851868,44114,27,0,1,0,0.00,8.00
1789851869,43834,43,0,1,0,0.00,12.75
1789851870,44554,44,1,2,0,0.00,6.25
1789851871,45275,39,0,1,0,0.00,9.28
1789851872,66995,24,0,1,0,0.00,7.00
1789851873,41715,46,1,2,0,0.00,7.22
1789851874,46435,37,0,1,0,0.00,6.25
1789851875,45155,38,0,1,0,0.00,10.89
1789851876,47876,36,0,1,0,0.00,7.14
1789851877,48596,52,0,1,0,0.00,10.20
1789851878,43316,31,0,0,0,0.00,8.00
1789851879,63036,35,0,2,0,0.39,6.12
1789851880,48756,35,0,1,0,0.00,8.00
1789851881,64477,30,1,2,0,0.00,2.15
1789851882,45197,58,1,2,0,0.00,12.12
1789851883,64917,30,0,1,0,0.00,8.82
1789851884,63637,30,0,1,0,0.00,6.19
1789851885,45358,35,0,1,0,0.00,10.78
1789851886,46078,34,0,1,0,0.00,12.50
1789851887,44798,33,0,1,0,0.00,6.19
1789851888,46518,115,0,2,0,0.00,22.00
1789851889,62238,58,1,2,0,0.00,9.47
1789851890,41959,51,0,1,0,0.00,9.18
1789851891,103678,38,0,1,0,0.00,9.18
1789851892,63399,38,0,1,0,0.00,5.26
1789851893,45119,29,0,1,0,0.00,6.25
1789851894,44839,44,1,2,0,0.00,12.75
1789851895,44560,34,0,1,0,0.00,3.16
1789851896,43280,44,0,1,0,0.00,8.25
1789851897,46000,39,0,1,0,0.00,10.00
1789851898,43720,22,1,2,0,0.00,6.93
1789851899,52440,12,0,1,0,0.00,4.04
1789851900,64160,45,0,2,0,0.00,7.29
1789851901,48881,39,0,1,0,0.00,9.90
1789851902,59601,34,0,1,0,0.00,5.15
1789851903,50321,29,0,1,0,0.00,5.10
1789851904,45041,54,1,1,0,0.00,10.31
1789851905,46762,37,0,1,0,0.00,12.75
1789851906,44482,54,0,1,0,0.00,11.11
1789851907,44202,68,0,1,0,0.00,16.83
1789851908,44922,44,0,1,0,0.00,4.26
1789851909,44642,43,0,1,0,0.00,7.22
1789851910,46363,46,0,1,0,0.00,8.25
1789851911,45083,44,0,1,0,0.00,8.25
1789851912,51803,40,1,2,0,0.00,4.26
1789851913,45523,49,0,1,0,0.00,9.18
1789851914,45244,28,0,1,0,0.00,10.20
1789851915,45964,37,1,2,0,0.00,4.12
1789851916,66684,42,0,0,0,0.00,7.22
1789851917,45404,44,0,1,0,0.00,10.10
1789851918,62124,40,0,1,0,0.00,9.09
1789851919,58844,33,0,1,0,0.00,5.15
1789851920,44565,42,0,1,0,0.00,10.10
1789851921,45285,42,0,1,0,0.00,5.21
1789851922,45005,45,0,1,0,0.00,8.25
1789851923,45725,35,0,1,0,0.00,8.16
1789851924,64445,30,0,1,0,0.00,8.00
1789851925,47166,34,0,1,0,0.00,5.21
1789851926,44886,34,0,1,0,0.00,8.08
1789851927,62606,42,1,3,0,0.00,12.12
1789851928,42326,29,0,1,0,0.00,6.06
1789851929,62046,35,0,1,0,0.00,8.16
1789851930,46767,17,0,1,0,0.00,3.09
1789851931,46487,43,0,1,0,0.00,12.50
1789851932,44667,48,0,1,0,0.00,6.38
1789851933,45999,40,1,2,0,0.00,6.32
1789851934,44332,29,0,1,0,0.00,1.06
1789851935,43664,40,1,2,0,0.00,8.25
1789851936,63996,25,0,1,0,0.00,4.12
1789851937,47329,33,0,1,0,0.00,10.68
1789851938,49661,37,0,1,0,0.00,6.19
1789851939,41994,35,0,1,0,0.00,9.09
1789851940,64326,39,0,1,0,0.00,8.08
1789851941,45659,39,0,1,0,0.00,11.65
1789851942,46991,39,0,1,0,0.00,8.16
1789851943,45324,48,2,2,0,0.00,8.25
1789851944,43656,30,0,1,0,0.00,6.12
1789851945,44989,48,0,1,0,0.00,11.00
1789851946,44321,38,0,2,0,0.00,12.50
1789851947,46653,47,0,1,0,0.00,8.33
1789851948,63986,39,0,1,0,0.00,8.16
1789851949,46318,50,0,1,0,0.00,9.18
1789851950,46651,40,0,1,0,0.00,10.10
1789851951,49983,32,0,0,0,0.00,8.08
1789851952,47316,41,1,2,0,0.00,7.29
1789851953,61648,40,1,2,0,0.00,6.25
1789851954,43981,52,0,1,0,0.00,12.12
1789851955,47313,27,1,2,0,0.00,4.12
1789851956,127644,29,0,1,0,0.00,8.91
1789851957,47978,36,0,1,0,0.00,5.21
1789851958,46310,23,0,1,0,0.00,5.10
1789851959,58643,43,0,1,0,0.00,7.29
1789851960,44975,41,0,1,0,0.00,9.00
1789851961,45308,36,0,1,0,0.00,6.25
1789851962,44640,33,0,1,0,0.00,5.21
1789851963,46973,14,0,1,0,0.00,1.03
1789851964,64305,60,0,1,0,0.00,8.51
1789851965,44638,49,0,1,0,0.00,6.38
1789851966,46970,48,0,1,0,0.00,5.32
1789851967,43302,42,0,1,0,0.00,7.29
1789851968,61635,59,0,1,0,0.00,12.87
1789851969,45967,45,0,1,0,0.00,9.09
1789851970,64300,31,0,1,0,0.00,5.21
1789851971,64632,24,2,3,0,0.00,8.00
1789851972,43965,38,0,1,0,0.00,7.29
1789851973,56297,45,0,1,0,0.00,4.26
1789851974,48630,30,0,2,0,0.00,7.07
1789851975,48962,45,1,2,0,0.00,6.32
1789851976,46295,41,1,2,0,0.00,3.23
1789851977,44627,39,0,1,0,0.00,11.76
1789851978,43959,28,2,3,0,0.00,3.16
1789851979,43292,42,0,0,0,0.00,10.10
1789851980,42624,42,0,3,0,0.00,11.76
1789851981,81956,40,0,1,0,0.00,8.08
1789851982,43289,38,0,1,0,0.00,6.19
1789851983,69621,37,0,1,0,0.00,11.88
1789851984,44954,41,0,1,0,0.00,7.22
1789851985,45287,49,1,2,0,0.00,10.10
1789851986,93618,54,0,1,0,0.00,3.30
1789851987,44951,30,0,1,0,0.00,9.00
1789851988,69284,35,0,0,0,0.00,7.14
1789851989,44616,50,0,1,0,0.00,13.00
1789851990,69949,48,2,2,0,0.00,6.38
1789851991,89281,38,0,1,0,0.00,6.25
1789851992,44614,45,1,2,0,0.00,14.29
1789851993,64946,31,1,2,0,0.00,7.07
1789851994,46279,46,1,2,0,0.00,10.10
1789851995,46611,44,1,2,0,0.00,8.33
1789851996,41101,31,0,2,0,0.00,7.07
1789851997,46611,40,1,2,0,0.00,10.10
1789851998,47122,46,0,1,0,0.00,9.18
1789851999,45632,35,1,1,0,0.00,8.16
1789852000,45143,28,0,1,0,0.00,7.07
1789852001,43653,43,0,1,0,0.00,8.33
1789852002,44164,29,1,2,0,0.00,4.12
1789852003,45674,35,0,1,0,0.00,9.09
1789852004,42184,38,0,1,0,0.00,10.78
1789852005,48695,40,0,1,0,0.00,9.09
1789852006,45205,43,0,1,0,0.00,8.25
1789852007,44716,28,0,1,0,0.00,5.15
1789852008,45226,42,0,1,0,0.00,10.10
1789852009,46737,52,0,1,0,0.00,13.73
1789852010,51247,46,0,2,0,0.00,8.33
1789852011,63757,17,0,0,0,0.00,6.00
1789852012,47268,53,0,2,0,0.00,11.00
1789852013,49778,55,0,1,0,0.00,9.38
1789852014,47289,41,0,1,0,0.00,14.42
1789852015,46799,58,0,1,0,0.00,9.47
1789852016,53309,35,0,1,0,0.00,9.90
1789852017,71820,24,0,1,0,0.39,3.12
1789852018,48330,26,0,1,0,0.00,5.10
1789852019,50841,37,0,2,0,0.00,8.16
1789852020,50351,19,0,0,0,0.00,4.08
1789852021,49862,42,0,2,0,0.00,5.21
1789852022,48372,34,0,1,0,0.00,5.21
1789852023,64882,14,0,1,0,0.00,1.04
1789852024,63393,38,1,1,0,0.00,8.08
1789852025,45903,46,1,2,0,0.00,7.37
1789852026,70414,52,0,1,0,0.00,8.25
1789852027,53924,72,0,1,0,0.00,16.00
1789852028,60435,44,1,2,0,0.00,10.89
1789852029,66945,65,0,1,0,0.00,12.12
1789852030,45456,44,0,1,0,0.00,7.29
1789852031,45966,34,1,2,0,0.00,7.14
1789852032,44476,41,0,1,0,0.00,10.89
1789852033,47987,23,1,2,0,0.00,2.11
1789852034,44497,26,0,1,0,0.00,8.16
1789852035,49008,38,0,1,0,0.00,7.22
1789852036,50518,27,0,1,0,0.00,4.12
1789852037,44028,49,0,2,0,0.00,8.42
1789852038,44539,35,0,1,0,0.00,6.19
1789852039,64049,28,0,1,0,0.00,7.14
1789852040,42560,32,0,1,0,0.00,3.16
1789852041,47070,41,0,1,0,0.00,8.08
1789852042,45581,38,0,2,0,0.00,4.26
1789852043,45091,40,0,1,0,0.00,6.32
1789852044,48601,48,0,2,0,0.00,7.22
1789852045,44112,45,0,1,0,0.00,6.32
1789852046,45622,35,0,1,0,0.00,7.29
1789852047,44133,47,0,1,0,0.00,10.89
1789852048,62643,37,0,1,0,0.00,10.89
1789852049,45154,36,0,0,0,0.00,8.08
1789852050,49664,53,1,3,0,0.00,13.86
1789852051,112174,40,0,1,0,0.00,8.16
1789852052,45685,20,0,0,0,0.00,2.06
1789852053,46195,24,0,1,0,0.00,5.05
1789852054,59706,25,0,1,0,0.00,5.15
1789852055,48216,36,0,1,0,0.00,7.14
1789852056,46727,40,0,0,0,0.00,6.19
1789852057,48237,44,0,1,0,0.00,7.22
1789852058,75747,42,0,2,0,0.00,9.18
1789852059,63258,50,1,2,0,0.00,7.37
1789852060,42714,49,0,1,0,0.00,9.38
1789852061,46104,56,0,1,0,0.00,10.31
1789852062,62495,52,0,1,0,0.00,9.38
1789852063,53885,43,0,1,0,0.00,10.10
1789852064,43276,33,0,1,0,0.00,9.09
1789852065,45666,52,1,2,0,0.00,11.88
1789852066,46057,39,0,1,0,0.00,3.19
1789852067,41447,36,1,2,0,0.00,8.25
1789852068,144837,47,0,1,0,0.00,9.18
1789852069,49228,36,0,1,0,0.00,8.91
1789852070,63619,29,0,1,0,0.00,9.80
1789852071,44009,42,0,1,0,0.00,5.21
1789852072,41400,45,1,1,0,0.00,8.16
1789852073,45790,33,0,1,0,0.00,7.22
1789852074,45181,40,0,1,0,0.00,8.16
1789852075,48571,50,0,1,0,0.00,12.75
1789852076,56962,38,1,2,0,0.00,9.18
1789852077,80352,29,0,1,0,0.00,3.16
1789852078,53743,26,0,1,0,0.00,9.80
1789852079,45133,37,0,1,0,0.00,4.21
1789852080,45524,39,0,1,0,0.00,11.76
1789852081,45914,32,0,2,0,0.00,7.14
1789852082,44305,26,0,1,0,0.00,3.09
1789852083,46695,20,0,1,0,0.00,6.06
1789852084,50086,44,1,2,0,0.00,8.16
1789852085,46476,36,0,1,0,0.00,6.25
1789852086,45867,56,0,0,0,0.00,14.71
1789852087,50257,50,0,2,0,0.00,15.24
1789852088,99647,56,0,1,0,0.00,9.38
1789852089,44038,43,1,2,0,0.00,9.18
1789852090,61429,36,0,1,0,0.00,4.17
1789852091,81819,41,0,1,0,0.39,7.37
1789852092,46210,45,1,2,0,0.00,12.75
1789852093,45600,31,0,1,0,0.00,7.07
1789852094,44991,37,0,1,0,0.00,9.80
1789852095,46381,30,0,1,0,0.00,8.91
1789852096,63772,41,0,0,0,0.00,11.00
1789852097,79162,39,1,2,0,0.39,6.25
1789852098,45553,43,0,1,0,0.00,5.26
1789852099,76943,34,0,1,0,0.00,11.65
1789852100,50334,35,2,3,0,0.00,9.09
1789852101,44724,39,0,1,0,0.00,8.08
1789852102,72115,35,0,1,0,0.00,5.21
1789852103,46505,40,0,1,0,0.00,5.26
1789852104,45896,46,0,1,0,0.00,5.32
1789852105,53286,66,0,2,0,0.00,12.12
1789852106,46677,46,0,1,0,0.00,9.18
1789852107,77067,36,0,1,0,0.00,10.89
1789852108,45458,29,0,1,0,0.00,5.10
1789852109,61848,30,1,2,0,0.00,9.00
1789852110,47239,39,1,2,0,0.00,9.09
1789852111,47630,37,0,1,0,0.00,4.26
1789852112,58020,28,0,2,0,0.00,6.93
1789852113,65410,27,0,2,0,0.00,8.00
1789852114,44801,38,0,1,0,0.00,8.08
1789852115,51191,39,0,1,0,0.00,5.26
1789852116,56582,39,0,1,0,0.00,3.19
1789852117,44973,37,0,1,0,0.00,7.22
1789852118,60363,45,1,2,0,0.00,10.00
1789852119,60753,43,1,3,0,0.00,11.00
1789852120,59144,31,0,1,0,0.00,10.78
1789852121,46535,36,0,1,0,0.00,7.14
1789852122,66925,43,0,1,0,0.00,7.22
1789852123,55315,28,0,1,0,0.00,5.15
1789852124,65706,39,0,1,0,0.00,8.08
1789852125,78096,30,0,1,0,0.00,7.07
1789852126,54487,24,1,2,0,0.00,5.10
1789852127,69877,43,0,1,0,0.00,7.29
1789852128,50268,30,0,1,0,0.00,8.08
1789852129,42659,29,3,4,0,0.00,8.91
1789852130,43049,37,0,1,0,0.00,7.14
1789852131,59439,26,0,0,0,0.00,6.06
1789852132,48830,25,0,1,0,0.00,5.05
1789852133,41221,31,0,1,0,0.00,6.19
1789852134,40611,35,0,1,0,0.00,8.08
1789852135,47002,15,0,1,0,0.00,6.93
1789852136,50392,31,0,2,0,0.00,9.09
1789852137,93782,43,0,1,0,0.00,13.46
1789852138,45173,34,0,1,0,0.00,8.08
1789852139,63563,46,0,1,0,0.00,10.20
1789852140,68954,31,0,1,0,0.39,3.16
1789852141,46345,48,1,2,0,0.00,10.42
1789852142,46735,47,0,2,0,0.00,9.18
1789852143,44126,21,0,2,0,0.00,3.06
1789852144,44516,33,1,2,0,0.00,7.07
1789852145,43907,24,0,1,0,0.00,5.15
1789852146,46297,40,0,1,0,0.00,9.90
1789852147,51688,48,0,1,0,0.00,9.38
1789852148,48078,36,0,1,0,0.00,9.00
1789852149,44469,41,0,1,0,0.00,3.23
1789852150,71859,54,0,1,0,0.00,10.20
1789852151,52250,47,0,1,0,0.00,10.10
1789852152,45640,39,0,1,0,0.00,6.32
1789852153,46031,37,0,1,0,0.00,10.78
1789852154,48421,35,0,1,0,0.00,9.18
1789852155,45812,47,0,1,0,0.00,11.76
1789852156,50202,29,0,0,0,0.00,7.00
1789852157,46593,52,2,4,0,0.00,8.51
1789852158,65983,35,0,1,0,0.00,9.00
1789852159,51374,39,0,1,0,0.00,9.90
1789852160,51764,29,1,2,0,0.00,12.50
1789852161,44155,27,0,1,0,0.00,5.10
1789852162,48545,33,0,1,0,0.00,4.17
1789852163,49936,40,0,1,0,0.00,9.18
1789852164,62326,27,1,2,0,0.00,5.05
1789852165,47717,27,0,0,0,0.00,6.06
1789852166,67107,28,0,1,0,0.00,1.06
1789852167,54498,21,0,3,0,0.00,3.09
1789852168,43888,48,1,2,0,0.00,7.37
1789852169,58279,42,0,0,0,0.39,11.88
1789852170,59669,41,0,1,0,0.00,13.33
1789852171,47060,35,0,1,0,0.00,6.32
1789852172,46450,36,0,1,0,0.00,5.15
1789852173,44841,25,0,1,0,0.00,5.15
1789852174,42231,44,0,1,0,0.00,9.09
1789852175,43622,37,0,1,0,0.00,8.16
1789852176,42012,43,1,2,0,0.00,12.62
1789852177,42403,36,0,1,0,0.00,6.25
1789852178,45793,31,1,2,0,0.00,7.00
1789852179,44184,34,0,1,0,0.00,7.07
1789852180,51574,38,1,2,0,0.00,7.22
1789852181,45965,34,0,1,0,0.00,9.18
1789852182,44355,34,0,2,0,0.00,8.82
